1,Pearse Street (Pearse Avenue),Sallynoggin,Stop No. 3234,724091,726427
1,Pearse Street (Pearse Avenue),Sallynoggin,Stop No. 3210,724087,726412
2,Lr. Drumcondra Road,Drumcondra (Dublin),Drumcondra Road Lower,715947,736197
2,Lr. Drumcondra Road,Drumcondra (Dublin),Drumcondra Road Lower,715929,736199
3,Clontarf Road Junction Strandville Avenu,Clontarf,Stop No. 1741,718428,736222
4,College Green,Dublin City South,Taxi Rank,715797,734107
4,College Green,Dublin City South,Stop No. 1359,715770,734095
4,College Green,Dublin City South,College Green,715769,734095
4,College Green,Dublin City South,Stop No. 4522,715821,734081
4,College Green,Dublin City South,Stop No. 1279,715748,734079
4,College Green,Dublin City South,Stop No. 1278,715775,734077
4,College Green,Dublin City South,College Green,715774,734077
4,College Green,Dublin City South,Stop No. 4521,715850,734086
5,Howth Road (Blackbanks),Raheny,Stop No. 541,722942,738447
5,Howth Road (Blackbanks),Raheny,Stop No. 593,723001,738458
5,Howth Road (Blackbanks),Raheny,,722934,738422
6,Schoolhouse Hotel,Dublin City South,Northumberland Road,717242,733333
6,Schoolhouse Hotel,Dublin City South,Northumberland Road,717232,733321
7,"Beneavin Road, Junction Beneavin Park",Glasnevin,Stop No. 168,714115,739049
7,"Beneavin Road, Junction Beneavin Park",Glasnevin,Stop No. 165,714159,739025
8,D4 Hotels,Dublin City South,Stop No. 7437,717674,732911
8,D4 Hotels,Dublin City South,,717659,732897
8,D4 Hotels,Dublin City South,D4 Berkeley,717630,732881
8,D4 Hotels,Dublin City South,D4 Berkeley,717608,732862
8,D4 Hotels,Dublin City South,Ballsbridge Towers,717549,732800
8,D4 Hotels,Dublin City South,,717594,732703
8,D4 Hotels,Dublin City South,D4 Hotel/Berkeley Court,717591,732711
8,D4 Hotels,Dublin City South,Pembroke Road,717608,732694
8,D4 Hotels,Dublin City South,Pembroke Road,717632,732636
8,D4 Hotels,Dublin City South,D4 Towers Hotel,717631,732636
9,"Bewleys Hotel, Ballsbridge",Ballsbridge,Merrion Road,718383,732051
9,"Bewleys Hotel, Ballsbridge",Ballsbridge,Merrion Road,718363,732048
10,Donnybrook - Ever Ready,Donnybrook,Donnybrook Road,717631,731542
10,Donnybrook - Ever Ready,Donnybrook,Donnybrook Road,717613,731535
11,"Hampton Hotel, Morehampton Road",Donnybrook,Morehampton Road,717147,732030
11,"Hampton Hotel, Morehampton Road",Donnybrook,Morehampton Road,717123,732030
12,Leeson St. Upr. Opp. Burlington Hotel,Dublin City South,Lesson Street Upper,716746,732397
12,Leeson St. Upr. Opp. Burlington Hotel,Dublin City South,Lesson Street Upper,716735,732384
13,Leeson Street Upr. Before Canal,Dublin City South,Lesson Street Upper,716404,732693
13,Leeson Street Upr. Before Canal,Dublin City South,Lesson Street Upper,716388,732689
14,Leeson St. Lr. Stephens Hall Hotel,Dublin City South,Lesson Street Lower,716140,733110
14,Leeson St. Lr. Stephens Hall Hotel,Dublin City South,Lesson Street Lower,716128,733097
15,Wellington Lane (Wellington Green,Templeogue,Stop No. 100,711816,729400
15,Wellington Lane (Wellington Green,Templeogue,,711821,729398
16,Dawson Street (Pink Shirt Shop),Dublin City South,Dawson Street,715969,733582
16,Dawson Street (Pink Shirt Shop),Dublin City South,Dawson Street,715957,733596
16,Dawson Street (Pink Shirt Shop),Dublin City South,Dawson Street,715963,733623
17,Boghall Road (Cherry Tree Drive),Bray,Stop No. 4138,726575,717012
17,Boghall Road (Cherry Tree Drive),Bray,Stop No. 4145,726580,717020
18,Westmoreland St - Boyle Sports,Dublin City South,Westmoreland Street,715925,734235
18,Westmoreland St - Boyle Sports,Dublin City South,Westmoreland Street,715909,734233
19,Lr. Drumcondra Road - Railway Bridge,Drumcondra (Dublin),Drumcondra Road Lower,715925,736150
19,Lr. Drumcondra Road - Railway Bridge,Drumcondra (Dublin),Drumcondra Road Lower,715914,736164
20,Killiney (Fitzpatrick Castle Hotel),Killiney,Fitzpatrick Castel Hotel,725849,726017
20,Killiney (Fitzpatrick Castle Hotel),Killiney,Fitzpatrick Castel Hotel,725835,726017
21,Dalkey (Hyde Road),Dalkey,Hyde Road,726249,727011
21,Dalkey (Hyde Road),Dalkey,Hyde Road,726183,727010
22,Glasthule (opp. St Jospeh's Church),Glasthule,Glasthule Road,725013,728004
22,Glasthule (opp. St Jospeh's Church),Glasthule,Glasthule Road,725003,727990
23,Dun Laoghaire (Royal Marine Road),Dun Laoghaire,Royal Marine Road,724333,728606
23,Dun Laoghaire (Royal Marine Road),Dun Laoghaire,Royal Marine Road,724313,728605
23,Dun Laoghaire (Royal Marine Road),Dun Laoghaire,Marine Road,724323,728603
23,Dun Laoghaire (Royal Marine Road),Dun Laoghaire,Marine Road,724318,728605
24,"Dun Laoghaire (Country Hall, Marine Road)",Dun Laoghaire,Marine Road,724388,728703
24,"Dun Laoghaire (Country Hall, Marine Road)",Dun Laoghaire,Marine Road,724370,728707
25,Monkstown,Monkstown (DunLaoghaire-Rathdown),Monktown Road,722987,728653
25,Monkstown,Monkstown (DunLaoghaire-Rathdown),Stop No. 3073,722985,728641
26,Blackrock (Frascati Centre),Blackrock (DunLaoghaire-Rathdown),Frascati Road,721261,729454
26,Blackrock (Frascati Centre),Blackrock (DunLaoghaire-Rathdown),Frascati Road,721243,729436
27,Booterstown (opp. DART station),Booterstown,Rock  Road,720403,730111
27,Booterstown (opp. DART station),Booterstown,Rock  Road,720396,730097
28,Rock Road (Tara Towers Hotel),Merrion,Rock Road,719808,730736
28,Rock Road (Tara Towers Hotel),Merrion,Rock Road,719795,730727
29,Sandymount (Strand Road - Near Parade Ave Jct),Sandymount,Strand Road,719426,732101
29,Sandymount (Strand Road - Near Parade Ave Jct),Sandymount,Strand Road,719412,732094
30,Sandymount (Strand Road / Gilford Ave Jct),Sandymount,Strand Road,719200,732816
30,Sandymount (Strand Road / Gilford Ave Jct),Sandymount,Strand Road,719186,732807
31,Sean Moore Road Irish Glass Site,Irishtown (Dublin City),Sean Moore Road,718920,733737
31,Sean Moore Road Irish Glass Site,Irishtown (Dublin City),Sean Moore Road,718900,733744
32,Westmoreland Street (O'Connell Bridge),Dublin City South,Stop No. 318,715916,734311
32,Westmoreland Street (O'Connell Bridge),Dublin City South,,715919,734308
33,Phibsboro Road (Monck Place),Dublin Airport,Stop No. 197,714941,735695
34,Woodford Walk (Woodford Grove),Dublin Airport,Stop No. 1965,707970,731626
35,Ardglas Estate,Dundrum (Tipperary),,717218,727335
35,Ardglas Estate,Dundrum (Tipperary),,717208,727352
36,Fermoy - McCurtain St.,Fermoy,McCurtain Street,580970,598478
36,Fermoy - McCurtain St.,Fermoy,McCurtain Street,580974,598460
37,Mitchelstown - New Square,Mitchelstown,Lower Cork Street,581571,612776
37,Mitchelstown - New Square,Mitchelstown,Lower Cork Street,581586,612775
37,Mitchelstown - New Square,Mitchelstown,Mitchelstown,581569,612741
37,Mitchelstown - New Square,Mitchelstown,Mitchelstown,581584,612778
37,Mitchelstown - New Square,Mitchelstown,Mitchelstown,581588,612793
38,Main Street,Cashel,Main Street,607670,640660
38,Main Street,Cashel,Main Street,607680,640646
38,Main Street,Cashel,Main Street,607661,640630
39,Ballycullen Road (Hunter's Avenue),Knocklyon,Stop No. 6282,711459,725892
39,Ballycullen Road (Hunter's Avenue),Knocklyon,,711463,725886
40,All Saints Road (Sybill Hill Ave),Raheny,Stop No. 650,720732,737670
40,All Saints Road (Sybill Hill Ave),Raheny,Stop No. 659,720709,737651
40,All Saints Road (Sybill Hill Ave),Raheny,,720696,737648
41,Grange Road (Tara Hill Road),Rathfarnham,Stop No. 1327,714503,728141
42,Grange Road (Highfield Avenue),Rathfarnham,Stop No. 2969,715345,726843
42,Grange Road (Highfield Avenue),Rathfarnham,Stop No. 2979,715480,726754
43,Broadford Road (Stone Masons Way),Ballinteer,Stop No. 2852,715970,727008
43,Broadford Road (Stone Masons Way),Ballinteer,Stop No. 2853,715968,727021
44,Kildare - The Square,Kildare,Dublin Street,672857,712374
44,Kildare - The Square,Kildare,Dublin Street,672858,712358
45,Dublin - Bachelor's Walk,Dublin,Bachelors Walk,715822,734423
45,Dublin - Bachelor's Walk,Dublin,Bachelors Walk,715826,734407
46,Kildare Village,Kildare,Kildare Village,672469,712020
47,Drogheda,Drogheda,Dundalk Retail Pk,707019,773723
47,Drogheda,Drogheda,Dundalk Retail Pk,707015,773735
48,Dundalk,Dundalk,Dundalk Retail Pk,705654,807268
48,Dundalk,Dundalk,Dundalk Retail Pk,705656,807256
49,Mount Merrion (Mt Merrion/South Hill Ave),Stillorgan,Mount Merrion Avenue,720136,729090
49,Mount Merrion (Mt Merrion/South Hill Ave),Stillorgan,Mount Merrion Avenue,720099,729068
50,Galloping Green - N11,Stillorgan,Stillorgan Road,720142,728294
50,Galloping Green - N11,Stillorgan,Stillorgan Road,720119,728275
51,Foxrock Church - N11,Galloping Green,Stillorgan Road,720946,726965
51,Foxrock Church - N11,Galloping Green,Stillorgan Road,720925,726941
52,Rathgormack Community Centre,Rathgormack,Rathgormack Community Centre,634130,617296
52,Rathgormack Community Centre,Rathgormack,Rathgormack Community Centre,634142,617321
53,Cabinteely Cross,Cabinteely,Bray Road,723397,725123
53,Cabinteely Cross,Cabinteely,Cabinteely Cross,723393,725115
54,Loughlinstown Fly Over,Ballybrack,Bray Road,724317,723537
54,Loughlinstown Fly Over,Ballybrack,Bray Road,724284,723543
55,Shankill Village (Mickey Byrnes Bar),Shankill,Dublin Road,725249,721510
55,Shankill Village (Mickey Byrnes Bar),Shankill,Dublin Road,725232,721511
56,Kilbarron Road (Cromcastle Drive),Kilmore (Dublin City),Stop No. 1228,718549,739487
56,Kilbarron Road (Cromcastle Drive),Kilmore (Dublin City),Stop No. 1237,718452,739534
57,Bray (Ramada Hotel),County Wicklow,Vevay Road,726927,716751
57,Bray (Ramada Hotel),County Wicklow,Vevay Road,726915,716758
58,Greystones - Lidl,Greystones,Rathdown Road,728325,713019
58,Greystones - Lidl,Greystones,Rathdown Road,728310,713014
59,Courtown Harbour,Courtown,,719936,656249
59,Courtown Harbour,Courtown,,719945,656261
60,Greystones - Charlsland,Greystones,Charlesland,729669,710373
60,Greystones - Charlsland,Greystones,Charlesland,729634,710372
61,Leopardstown Bewleys Hotel,Foxrock,Leopardstown Road,719726,726066
61,Leopardstown Bewleys Hotel,Foxrock,Leopardstown Road,719699,726063
62,"Leopardstown, Burton Hall Road",Sandyford,Burton Hall Road,719835,726336
62,"Leopardstown, Burton Hall Road",Sandyford,Burton Hall Road,719825,726322
63,"Mircosoft, Blackthorn Ave",Sandyford,Blckthorn Road,719549,726672
63,"Mircosoft, Blackthorn Ave",Sandyford,Blckthorn Road,719534,726675
64,Stillorgan Shopping Centre,Stillorgan,Kilmacud Road,720008,727966
64,Stillorgan Shopping Centre,Stillorgan,Kilmacud Road,719986,727978
65,N11 Opp. Stillorgan Park Hotel,Stillorgan,Stillorgan Road,719749,728706
65,N11 Opp. Stillorgan Park Hotel,Stillorgan,Stillorgan Road,719756,728693
66,Radisson Hotel Stillorgan Road,Booterstown,Stop No. 2009,719449,729613
66,Radisson Hotel Stillorgan Road,Booterstown,Stop No. 2070,719429,729597
66,Radisson Hotel Stillorgan Road,Booterstown,Radisson Hotel,719432,729572
67,Glen,Doagh,1,609589,942015
67,Glen,Doagh,2,609601,942008
68,N11 Opp. R.T.E.,Donnybrook,Stillorgan Road,718225,730854
68,N11 Opp. R.T.E.,Donnybrook,Stop No. 770,718225,730842
69,UCD Montrose Hotel,Booterstown,Stillorgan Road,718967,730111
70,Boghall Road Oldcourt,Bray,,725715,716950
71,Leeson St. Lower,Dublin City South,Lesson Street Lowder,716862,732320
71,Leeson St. Lower,Dublin City South,Lesson Street Lowder,716855,732307
72,"Stillorgan Village, Car Park",Stillorgan,Kilmacud Road,719884,727926
72,"Stillorgan Village, Car Park",Stillorgan,Kilmacud Road^,719877,727938
73,"Leopardstown, Burton Hall Road",Sandyford,Burton Hall Avenue,719634,726447
73,"Leopardstown, Burton Hall Road",Sandyford,Burton Hall Avenue,719627,726439
74,Wellingtonbridge,Wellingtonbridge (Wexford),St John's Court,685279,613568
74,Wellingtonbridge,Wellingtonbridge (Wexford),St John's Court,685265,613551
74,Wellingtonbridge,Wellingtonbridge (Wexford),Wellingtonbridge,685329,613513
74,Wellingtonbridge,Wellingtonbridge (Wexford),Wellingtonbridge,685325,613507
75,Crescent Quay,Wexford,The Cresent,704993,621793
75,Crescent Quay,Wexford,The Cresent,704979,621790
75,Crescent Quay,Wexford,Crescent Quay Wexford,704985,621784
75,Crescent Quay,Wexford,Crescent Quay Wexford,704987,621785
76,Castlebridge,Castlebridge,R741,705507,626783
76,Castlebridge,Castlebridge,R741,705490,626806
77,Crossabeg,County Wexford,Crossabeg (Foleys),702125,626871
77,Crossabeg,County Wexford,Crossabeg (Foleys),702115,626863
78,Oilgate,Oilgate,Powers Range,699976,631225
78,Oilgate,Oilgate,Powers Range,699964,631217
79,Ennicorthy,Enniscorthy,Abbey Quay,697398,639863
79,Ennicorthy,Enniscorthy,Abbey Quay,697386,639855
80,Mallow Street,Glentworth,Mallow Street,557391,656714
81,Camolin,Camolin,Main Street,706756,652957
81,Camolin,Camolin,Main Street,706769,652946
82,Summerhill North (Chamber of Comm),Cork City,,568308,572411
82,Summerhill North (Chamber of Comm),Cork City,,568337,572422
82,Summerhill North (Chamber of Comm),Cork City,,568337,572422
83,Inch,Inch (Wexford),Inch,719210,667087
83,Inch,Inch (Wexford),Inch,719203,667100
84,"Merrion Road, RDS",Ballsbridge,RDS,717942,732394
84,"Merrion Road, RDS",Ballsbridge,Stop No. 486,717978,732368
84,"Merrion Road, RDS",Ballsbridge,Stop No. 485,717986,732363
84,"Merrion Road, RDS",Ballsbridge,Stop No. 416,717944,732394
85,Sean McDermott Street,Dublin,Sean MacDermott Street,716023,735039
85,Sean McDermott Street,Dublin,Sean MacDermott Street,716027,735028
86,"Swords Road, Whitehall",Whitehall (Dublin City),Swords Road,716814,738471
86,"Swords Road, Whitehall",Whitehall (Dublin City),Swords Road,716805,738470
87,The 02 Arena (Point Depot),Docklands,Stop No. 7399,718050,734593
87,The 02 Arena (Point Depot),Docklands,East Wall Road,718050,734568
87,The 02 Arena (Point Depot),Docklands,East Wall Road,718034,734571
87,The 02 Arena (Point Depot),Docklands,Stop No. 2507,718039,734574
87,The 02 Arena (Point Depot),Docklands,East Wall Road,718034,734566
87,The 02 Arena (Point Depot),Docklands,East Wall Road,718034,734566
87,The 02 Arena (Point Depot),Docklands,The O2 Arena East Wall Road Dublin,718042,734554
87,The 02 Arena (Point Depot),Docklands,The O2 Arena East Wall Road Dublin,718039,734398
87,The 02 Arena (Point Depot),Docklands,The O2 Arena Taxi Rank,717894,734422
87,The 02 Arena (Point Depot),Docklands,North Wall Quay,717917,734426
87,The 02 Arena (Point Depot),Docklands,,717917,734426
88,Portlaoise - Hospital,Portlaoise,Dublin Road,648468,698908
88,Portlaoise - Hospital,Portlaoise,Dublin Road,648474,698894
89,Kilminchy  (junction R419),Portlaoise,Dublin Road,650090,699632
89,Kilminchy  (junction R419),Portlaoise,Dublin Road,650096,699618
90,Monasterevin,Monasterevin,Dublin Road,662681,710142
90,Monasterevin,Monasterevin,Dublin Road,662923,710190
91,Newbridge- Tesco,Newbridge,Morefield Road,679811,714403
91,Newbridge- Tesco,Newbridge,Morefield Road,679819,714391
92,Main Street Newbridge,Newbridge,Tesco,680375,715144
92,Main Street Newbridge,Newbridge,Bord Na Mona,680386,715139
93,Dublin Road (Malahide Road),Swords,Stop No. 3691,718127,746675
93,Dublin Road (Malahide Road),Swords,,718103,746572
94,Red House,Newbridge,Naas Road,680764,715432
94,Red House,Newbridge,Naas Road,680772,715418
95,Naas - Newbridge Road,Naas,Newbridge Road,687027,718744
95,Naas - Newbridge Road,Naas,Newbridge Road,687029,718728
96,Tramore,Tramore,Lower Branch Road,658300,601579
96,Tramore,Tramore,Lower Branch Road,658287,601591
97,Naas - Dublin Road,Naas,Dublin Road,690483,720695
97,Naas - Dublin Road,Naas,Dublin Road,690493,720681
98,Naas - Storm Cinema,Naas,Dublin Road,690839,721049
98,Naas - Storm Cinema,Naas,Dublin Road,690856,721026
99,Ballysimon Rd (Woodlawn Park),Garryowen,,559196,656185
100,Main Street,Dublin Airport,Main Street,686656,688555
100,Main Street,Dublin Airport,Main Street,686652,688567
101,N4 - Foot Bridge,Liffey Valley,N4,706997,735148
101,N4 - Foot Bridge,Liffey Valley,N4,706991,735178
102,Clarion Hotel - Liffey Valley,Liffey Valley,Fonthill Road,706511,735030
102,Clarion Hotel - Liffey Valley,Liffey Valley,Fonthill Road,706506,735012
103,Liffey Valley SC,Liffey Valley,Shopping Centre,706810,734811
103,Liffey Valley SC,Liffey Valley,Shopping Centre,706780,734810
104,Fonthill Road - Foxdene,Ronanstown,Stop No. 2681,706032,733548
104,Fonthill Road - Foxdene,Ronanstown,Stop No. 2679,706016,733551
104,Fonthill Road - Foxdene,Ronanstown,Balgaddy Road Lucan,706029,733542
105,Fonthill Road - Dunawley Estate,Nangor,Fonthill Road,706259,731740
105,Fonthill Road - Dunawley Estate,Nangor,Fonthill Road,706247,731737
106,Mill SC - Clondalkin,Nangor,Leinster Terrace,706845,731490
106,Mill SC - Clondalkin,Nangor,Leinster Terrace,706845,731503
107,Newlands Cross Clondalkin,Tallaght,Belgard Road,707286,730271
107,Newlands Cross Clondalkin,Tallaght,Belgard Road,707313,730283
108,Belgard - Tallaght,Tallaght,Belgard Road,708181,729257
108,Belgard - Tallaght,Tallaght,Belgard Road,708201,729268
109,The Square - Tallaght,Tallaght,Square Shopping Centre,708594,727369
109,The Square - Tallaght,Tallaght,Square Shopping Centre,708613,727371
110,Griffith Avenue (Malahide Road),Marino,Stop No. 1490,717887,736872
110,Griffith Avenue (Malahide Road),Marino,Stop No. 1491,717949,736828
111,Redmond Place,Wexford,Redmond Road,704572,622387
111,Redmond Place,Wexford,Redmond Place,704613,622334
111,Redmond Place,Wexford,Redmond Place,704577,622391
111,Redmond Place,Wexford,Redmond Place,704612,622334
111,Redmond Place,Wexford,Taxi Rank,704685,622365
111,Redmond Place,Wexford,Rail Station,704642,622392
111,Redmond Place,Wexford,Rail Station,704641,999392
111,Redmond Place,Wexford,Rail Station,704628,622395
111,Redmond Place,Wexford,Rail Station,704641,622392
112,Blessington Road / Mountjoy Street,Phibsborough,Mountjoy Street,715289,735396
112,Blessington Road / Mountjoy Street,Phibsborough,Mountjoy Street,715307,735396
113,Berkeley Road - St. Joseph's Church,Phibsborough,Berkeley Road,715179,735669
113,Berkeley Road - St. Joseph's Church,Phibsborough,Berkeley Road,715193,735676
114,Cabra Road - St. Peter's Church,Phibsborough,Cabra Road,714717,735890
114,Cabra Road - St. Peter's Church,Phibsborough,Cabra Road,714721,735907
115,Rahoon Road (Cemetery),Rahoon,Rahoon Road Adj Cemetry,527260,725532
115,Rahoon Road (Cemetery),Rahoon,Rahoon Road Cemetery,527252,725512
115,Rahoon Road (Cemetery),Rahoon,Rahoon Road,527260,725532
115,Rahoon Road (Cemetery),Rahoon,Rahoon Road,527252,725512
115,Rahoon Road (Cemetery),Rahoon,Rahoon Road Galway,527251,725512
115,Rahoon Road (Cemetery),Rahoon,Rahoon Road Galway,527259,725532
115,Rahoon Road (Cemetery),Rahoon,,527241,725518
116,Suffolk Street,Dublin City South,Ulster Bank/Tourist Office,715838,734008
116,Suffolk Street,Dublin City South,Aircoach,715861,733992
116,Suffolk Street,Dublin City South,Suffolk Street,715844,734011
116,Suffolk Street,Dublin City South,Stop No. 794,715845,734002
116,Suffolk Street,Dublin City South,Stop No. 4842,715875,733984
117,Cabra Cross,Cabra,Caraba Cross,713335,735942
117,Cabra Cross,Cabra,Caraba Cross,713342,735958
118,Navan Road - Employment Exchange,Cabra,Navan Road,712984,736092
118,Navan Road - Employment Exchange,Cabra,Navan Road,712993,736103
119,Navan Road - Garda Station,Cabra,Navan Road,712444,736372
119,Navan Road - Garda Station,Cabra,Navan Road,712451,736388
120,Navan Road (Baggot Road),Cabra,Navan Road,711961,736591
120,Navan Road (Baggot Road),Cabra,Navan Road,711968,736602
121,Navan Road - St. Vincent's Home,Cabra,Navan Road,711534,736786
121,Navan Road - St. Vincent's Home,Cabra,Navan Road,711541,736798
122,Ashtown Roundabout,Ashtown,Navan Road,711053,737034
122,Ashtown Roundabout,Ashtown,Navan Road,711065,737045
123,Blanchardstown Shopping Centre,Blanchardstown,Blanchardstown SC,706710,739556
123,Blanchardstown Shopping Centre,Blanchardstown,Blanchardstown SC,706716,739584
124,Cappagh Road (An Silín),Knocknacarragh,Cappagh Road Cappagh Park,524665,724519
124,Cappagh Road (An Silín),Knocknacarragh,Cappagh Road Cappagh Park,524651,724520
124,Cappagh Road (An Silín),Knocknacarragh,Cappagh Road Galway,524646,724545
124,Cappagh Road (An Silín),Knocknacarragh,,524659,724515
125,Castleknock Village,Castleknock,Castleknock Road,709176,737008
125,Castleknock Village,Castleknock,Castleknock Road,709183,737022
126,Trinity College,Trinity College,Stop No. 348,715975,734203
126,Trinity College,Trinity College,Stop No. 347,716011,734222
126,Trinity College,Trinity College,College Street,716009,734221
126,Trinity College,Trinity College,Stop No. 5191,716019,734225
126,Trinity College,Trinity College,Stop No. 342,716064,734223
126,Trinity College,Trinity College,Stop No. 401,715921,734064
126,Trinity College,Trinity College,Stop No. 349,715960,734195
126,Trinity College,Trinity College,Stop No. 402,715918,734043
126,Trinity College,Trinity College,Aircoach,715923,734026
126,Trinity College,Trinity College,Trinity College,715917,734020
127,Cappagh Road (Ros Árd),Knocknacarragh,Cappagh Road Woodfield,524946,724072
127,Cappagh Road (Ros Árd),Knocknacarragh,Cappagh Road Woodfield,524959,724081
127,Cappagh Road (Ros Árd),Knocknacarragh,Cappagh Road Galway,524925,724130
127,Cappagh Road (Ros Árd),Knocknacarragh,,524936,724096
128,Merrion Square North,Merrion Square,American College,716541,733732
128,Merrion Square North,Merrion Square,Stop No. 408,716534,733732
128,Merrion Square North,Merrion Square,,716583,733684
129,Blanchardstown SC - Bus Stop 70,Corduff (Fingal),Snugborough Road,707836,739301
129,Blanchardstown SC - Bus Stop 70,Corduff (Fingal),Snugborough Road,707845,739292
130,Corduff Estate,Blanchardstown,Snugborough Road,708088,739593
130,Corduff Estate,Blanchardstown,Snugborough Road,708099,739582
131,Snugborgh Road,Corduff (Fingal),Snugborough Road,708431,739992
131,Snugborgh Road,Corduff (Fingal),Snugborough Road,708444,739984
132,Merrion Square West,Merrion Square,Stop No. 2905,716422,733639
132,Merrion Square West,Merrion Square,Merrion Square West,716474,733725
132,Merrion Square West,Merrion Square,Merrion Square West,716456,733711
132,Merrion Square West,Merrion Square,Stop No. 2810,716478,733711
132,Merrion Square West,Merrion Square,,716467,733704
133,Ballycoolin - IBM,Cloghran,Ballycoolin Road,708989,740658
133,Ballycoolin - IBM,Cloghran,Ballycoolin Road,708997,740670
134,Mulhuddart - IBM,Mulhuddart,Damastown Close,705760,741119
134,Mulhuddart - IBM,Mulhuddart,Damastown Close,705745,741118
135,Clonmel - Irish Town,Clonmel,Irishtown Upper,619738,622315
135,Clonmel - Irish Town,Clonmel,Irishtown Upper,619743,622299
136,Clonmel - O'Connell St,Clonmel,O'Connell Street,620197,622391
136,Clonmel - O'Connell St,Clonmel,O'Connell Street,620204,622377
137,Clonmel - Army Brks,Clonmel,Davis Road,620731,622563
137,Clonmel - Army Brks,Clonmel,Davis Road,620741,622546
138,Kilsheelan,Kilsheelan (Tipperary),Mockler's Bridge,628397,623411
138,Kilsheelan,Kilsheelan (Tipperary),Mockler's Bridge,628393,623399
139,Ninemilehouse,Ninemilehouse,N76,636467,634497
139,Ninemilehouse,Ninemilehouse,N76,636482,634498
140,Grangemockler,Mullennaglogh,N76,636071,632819
140,Grangemockler,Mullennaglogh,N76,636090,632818
141,Callan- Statoil,Callan,Clonmel Road,641114,643384
141,Callan- Statoil,Callan,Clonmel Road,641127,643378
142,Callan - Big Wheel Pub,Callan,Green Street,641311,643739
142,Callan - Big Wheel Pub,Callan,Green Street,641324,643735
143,Grange,County Kilkenny,N76,647209,650335
143,Grange,County Kilkenny,N76,647223,650330
144,Tennypark,County Kilkenny,N76,648595,652442
144,Tennypark,County Kilkenny,N76,648611,652443
145,Summerhill North (O'Donovan's Shop),Cork City,,568111,572325
145,Summerhill North (O'Donovan's Shop),Cork City,,568111,572325
146,Langtons,Kilkenny,John Street Lower,650837,656030
146,Langtons,Kilkenny,John Street Lower,650850,656022
146,Langtons,Kilkenny,John Street Lower,650860,656043
146,Langtons,Kilkenny,John Street Lower,650853,656047
147,Kilkenny - Newpark Hotel,Kilkenny,Castlecomer Road,650637,657281
147,Kilkenny - Newpark Hotel,Kilkenny,Castlecomer Road,650654,657282
148,Castlecomer,Castlecomer,Kilkenny Street,653257,672622
148,Castlecomer,Castlecomer,Kilkenny Street,653272,672621
148,Castlecomer,Castlecomer,Castlecomer,653266,672638
148,Castlecomer,Castlecomer,Castlecomer,653253,672632
149,Moneeroe,Moneenroe,Side Road,656910,676170
149,Moneeroe,Moneenroe,Side Road,656930,676147
150,Newtown Cross,Crettyard,N78,660048,679515
150,Newtown Cross,Crettyard,N78,660057,679502
151,Ballylynan,Ballylynan,Main Street,664396,688547
151,Ballylynan,Ballylynan,Main Street,664408,688539
152,Athy - Plewmans Terrace,Athy,Blackparks,667435,693467
152,Athy - Plewmans Terrace,Athy,Blackparks,667449,693457
153,Summerhill North (St.Patrick's Church),Cork City,,568009,572261
154,Arklow (Dublin Road),Arklow,,724951,676184
154,Arklow (Dublin Road),Arklow,,724961,676202
155,Dublin Road,Athy,Dublin Road,668969,694134
155,Dublin Road,Athy,Dublin Road,668980,694119
156,Kilcullen,Kilcullen,The Hideout,683911,709569
156,Kilcullen,Kilcullen,The Hideout,683921,709561
157,Clonkeen Road (Monaloe Crescent),Naas,Stop No. 3125,722847,725686
157,Clonkeen Road (Monaloe Crescent),Naas,Stop No. 3152,722837,725701
158,Eden Quay,Dublin,Eden Quay,715993,734495
158,Eden Quay,Dublin,Eden Quay,715991,734478
159,Carlow (Deane's Shop),Carlow,Barrack Street,671874,676331
159,Carlow (Deane's Shop),Carlow,Barrack Street,671886,676324
160,Spawell Roundabout,Templeogue,N81 to city,711898,728321
160,Spawell Roundabout,Templeogue,N81,711913,728297
160,Spawell Roundabout,Templeogue,Stop No. 2599,711911,728330
160,Spawell Roundabout,Templeogue,Stop No. 2551,711895,728288
160,Spawell Roundabout,Templeogue,Spawell Roundabout,711893,728288
160,Spawell Roundabout,Templeogue,Spawell Roundabout,711909,728329
161,Templeogue Village,Templeogue,Templeogue Road,713084,728924
161,Templeogue Village,Templeogue,Templeogue Road,713127,728918
162,Terenure Village,Terenure,Templeogue Road,714241,730119
162,Terenure Village,Terenure,Templeogue Road,714252,730109
163,Rathfarham Road - Opposite Castle,Rathfarnham,Rathfarham Road,714350,728896
163,Rathfarham Road - Opposite Castle,Rathfarnham,Rathfarham Road,714322,728904
163,Rathfarham Road - Opposite Castle,Rathfarnham,Stop No. 1331,714344,728953
164,Nutgrove Ave SC,Nutgrove,Nutgrove Avenue,715353,728264
164,Nutgrove Ave SC,Nutgrove,Nutgrove Avenue,715333,728251
165,Merrion Square South,Merrion Square,Stop No. 7390,716465,733569
165,Merrion Square South,Merrion Square,Stop No. 7387,716487,733565
165,Merrion Square South,Merrion Square,Stop No. 7385,716501,733545
165,Merrion Square South,Merrion Square,Stop No. 7391,716547,733523
165,Merrion Square South,Merrion Square,Stop No. 4681,716438,733592
165,Merrion Square South,Merrion Square,,716445,733549
166,Dundrum - Wyckham Way,Dundrum (Dun Laoghaire-Rathdown),Wyckham Way,717060,726897
